,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
819,6,1900,0,0,0.0,3,0.0,780.0,1416,1,3,400.0,1,156500,0.0,1,0,0,1,0,0,0,0,0,0,0
820,6,2000,0,0,0.0,3,0.0,953.0,1664,2,2,460.0,1,172400,1.0,1,0,1,0,0,0,0,0,0,0,0
821,7,2007,0,0,0.0,3,0.0,1428.0,1428,2,3,480.0,1,182000,1.0,1,0,0,0,1,0,0,0,0,0,0
822,9,2005,0,0,430.0,3,1.0,1792.0,1792,2,3,925.0,1,372397,1.0,1,0,1,0,0,0,0,0,0,1,0
823,6,1995,0,0,190.0,3,0.0,1077.0,2814,2,3,614.0,1,260000,1.0,1,0,1,0,0,0,0,0,0,0,0
824,5,1919,0,0,0.0,3,0.0,610.0,819,1,3,0.0,0,72000,0.0,1,0,0,1,0,0,0,0,0,0,0
825,3,1915,0,0,0.0,2,0.0,536.0,1344,2,2,0.0,0,82375,0.0,1,0,0,1,0,0,0,0,0,0,0
826,6,1972,0,0,333.0,3,0.0,689.0,2119,2,2,583.0,1,158000,1.0,1,0,1,0,0,0,0,0,0,0,0
827,5,1948,0,0,0.0,3,0.0,672.0,1285,1,2,240.0,1,127000,0.0,1,0,0,1,0,0,0,0,0,0,0
828,8,1983,0,0,0.0,3,1.0,1496.0,2132,1,3,612.0,1,316600,1.0,1,0,1,0,0,0,0,0,0,0,0
829,6,1959,0,0,84.0,3,0.0,1019.0,1357,1,4,312.0,1,177000,0.0,1,0,1,0,0,0,0,0,0,0,0
830,7,1990,1,0,234.0,3,0.0,2158.0,2196,2,3,701.0,1,271900,1.0,1,0,1,0,0,0,0,1,0,0,0
831,5,1976,0,0,0.0,3,0.0,264.0,1304,1,2,336.0,1,115000,1.0,1,0,0,1,0,0,0,0,0,0,0
832,8,1872,0,0,0.0,4,0.0,684.0,2358,2,2,0.0,1,122000,0.0,1,0,0,1,0,0,0,0,0,0,0
833,8,1986,0,0,0.0,3,0.0,279.0,2726,2,3,691.0,1,315000,1.0,1,0,1,0,0,1,0,1,0,0,0
834,7,2006,0,0,0.0,3,0.0,939.0,1797,2,3,639.0,1,213500,1.0,1,0,1,0,0,0,0,0,0,0,0
835,5,1950,1,0,0.0,3,0.0,0.0,1040,1,2,625.0,1,109500,0.0,0,0,1,0,0,0,0,0,0,0,0
836,5,1948,0,0,0.0,3,0.0,789.0,789,1,2,250.0,1,115000,0.0,1,0,0,1,0,0,0,0,0,0,0
837,7,2004,0,0,0.0,3,0.0,1143.0,1143,1,3,588.0,1,176400,1.0,1,0,0,0,1,0,0,0,0,0,0
838,6,1968,1,0,0.0,3,0.0,1489.0,1489,2,3,462.0,1,185750,1.0,1,1,1,0,0,0,0,0,0,0,0
839,8,1999,0,0,320.0,3,0.0,1004.0,1852,2,3,660.0,1,230000,1.0,1,0,1,0,0,0,0,0,0,0,0
841,5,1970,0,0,0.0,4,0.0,768.0,768,1,2,624.0,1,129500,0.0,1,0,1,0,0,0,0,0,0,0,0
842,6,1956,0,0,0.0,3,0.0,1124.0,1124,1,2,353.0,1,153000,1.0,1,0,1,0,0,0,0,0,0,0,0
843,6,2009,0,0,76.0,3,0.0,612.0,1224,2,3,528.0,1,173733,0.0,1,0,0,0,1,0,0,0,0,0,0
844,6,2006,0,0,0.0,3,0.0,1100.0,1100,1,2,0.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0
845,6,1977,0,0,0.0,3,1.0,1244.0,1356,2,2,528.0,1,188000,1.0,1,0,1,0,0,0,0,0,0,0,0
846,6,1976,0,0,0.0,3,1.0,1262.0,1262,2,2,460.0,1,181500,1.0,1,0,1,0,0,0,0,0,0,0,0
847,7,1996,0,0,0.0,3,0.0,799.0,1661,2,3,550.0,1,212000,1.0,1,1,1,0,0,0,0,1,0,0,0
848,7,1978,0,0,68.0,3,0.0,945.0,1857,2,2,482.0,1,188900,1.0,1,1,1,0,0,0,0,0,0,0,0
849,3,1946,0,0,0.0,2,0.0,666.0,666,1,3,0.0,0,64500,0.0,1,0,1,0,0,0,0,0,0,0,0
850,5,1925,0,0,0.0,4,0.0,901.0,1351,1,2,576.0,0,122000,0.0,1,0,1,0,0,0,0,0,0,0,0
851,5,1956,1,0,0.0,3,0.0,1005.0,1005,1,2,319.0,1,133500,1.0,1,0,1,0,0,0,0,0,0,0,0
852,6,1920,0,0,0.0,4,0.0,1510.0,2792,2,2,520.0,1,256000,0.0,1,0,0,1,0,0,0,0,0,0,0
853,5,1976,0,0,0.0,3,0.0,550.0,1475,2,2,336.0,1,129500,1.0,1,0,0,1,0,0,0,0,0,0,0
854,8,2006,0,0,383.0,3,0.0,1598.0,1606,2,3,871.0,1,255900,1.0,1,0,1,0,0,0,0,0,0,1,0
855,6,2004,0,0,0.0,3,0.0,1158.0,1158,1,3,0.0,1,143500,0.0,1,0,1,0,0,0,0,0,0,0,0
856,6,1953,1,0,184.0,4,0.0,1809.0,2259,2,3,450.0,1,217000,0.0,1,0,1,0,0,0,1,0,0,0,0
857,6,1923,0,0,0.0,3,0.0,1065.0,1635,1,2,440.0,1,210000,0.0,1,0,1,0,0,0,1,0,0,0,0
858,5,1970,0,0,76.0,3,0.0,1002.0,1002,1,2,902.0,1,148500,0.0,1,0,1,0,0,0,0,0,0,0,0
859,6,2006,0,0,0.0,3,0.0,616.0,1412,2,3,432.0,1,156932,1.0,1,0,1,0,0,0,0,0,0,0,0
860,5,1965,0,0,0.0,3,0.0,1728.0,1728,2,2,576.0,1,145000,0.0,1,0,1,0,0,0,0,0,0,0,0
861,7,2007,0,0,0.0,3,0.0,1282.0,1290,2,3,662.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
862,10,2005,1,0,400.0,3,1.0,1994.0,2046,2,4,878.0,1,450000,1.0,1,0,1,0,0,0,0,0,0,1,0
863,6,1999,0,0,894.0,3,0.0,729.0,1471,2,2,440.0,1,172500,0.0,1,0,0,0,1,0,0,0,0,0,0
864,6,1974,0,0,0.0,3,0.0,1522.0,2614,2,2,624.0,1,240000,1.0,1,0,1,0,0,0,0,0,0,0,0
865,8,2004,0,0,0.0,3,0.0,1580.0,2466,3,3,610.0,1,340000,1.0,1,0,0,0,1,0,0,0,0,0,0
866,8,2007,0,0,0.0,3,0.0,1466.0,1466,2,3,610.0,1,201000,1.0,1,0,1,0,0,1,0,0,0,0,0
867,5,1975,0,0,0.0,3,0.0,969.0,969,1,2,440.0,1,122000,1.0,1,0,1,0,0,0,0,0,0,0,0
868,7,1978,0,0,67.0,3,0.0,1529.0,1664,2,3,663.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,0,0
869,6,1967,0,0,0.0,3,0.0,1680.0,1691,1,2,550.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
870,7,2007,0,0,108.0,3,0.0,1208.0,1208,2,3,628.0,1,195400,1.0,1,0,1,0,0,0,0,0,0,0,0
871,5,1967,1,0,172.0,3,0.0,1052.0,1052,1,2,668.0,1,113500,1.0,1,0,1,0,0,0,0,0,0,0,0
872,6,1939,0,0,0.0,3,0.0,972.0,1577,1,1,312.0,1,140200,0.0,1,0,1,0,0,0,0,0,0,0,0
873,5,1968,0,0,90.0,3,0.0,882.0,909,1,2,294.0,1,116000,1.0,1,0,1,0,0,0,0,0,0,0,0
874,9,2005,1,0,382.0,3,1.0,1838.0,1838,2,4,682.0,1,359900,1.0,1,0,1,0,0,0,0,0,0,0,0
875,6,1977,0,0,62.0,3,0.0,675.0,1388,1,2,317.0,1,157500,1.0,1,0,1,0,0,0,0,0,0,0,0
876,5,1955,1,0,0.0,3,0.0,1617.0,1867,1,2,303.0,1,190000,1.0,1,0,1,0,0,0,0,0,0,0,0
877,5,1924,0,0,0.0,3,0.0,1145.0,1301,1,1,440.0,1,100000,0.0,1,0,0,1,0,0,0,0,0,0,0
878,6,1964,1,0,425.0,3,0.0,1251.0,1251,1,2,461.0,1,160000,1.0,1,0,1,0,0,0,0,0,0,0,0
879,7,2002,0,0,68.0,3,0.0,1431.0,1444,2,3,577.0,1,203000,1.0,1,0,1,0,0,0,0,0,0,0,0
880,8,1990,0,0,336.0,3,0.0,1453.0,2810,2,3,750.0,1,302000,1.0,1,0,1,0,0,0,0,0,1,0,0
881,8,1998,0,0,0.0,3,0.0,1028.0,2452,2,3,683.0,1,267000,1.0,1,0,1,0,0,0,0,0,0,0,0
882,4,1964,0,0,0.0,3,0.0,0.0,1224,2,2,530.0,1,103000,0.0,0,0,1,0,0,0,0,0,0,0,0
883,6,1998,1,0,443.0,4,0.0,1237.0,1337,2,2,405.0,1,153500,1.0,1,0,0,1,0,0,0,0,0,0,0
884,5,1975,0,0,0.0,3,1.0,1390.0,1701,2,2,611.0,1,171000,0.0,1,0,1,0,0,0,0,1,0,0,0
885,4,1924,0,0,0.0,3,0.0,1093.0,1669,1,2,288.0,1,107000,1.0,1,0,1,0,0,0,0,0,0,0,0
886,6,1968,0,0,86.0,3,0.0,952.0,952,1,2,288.0,1,128500,1.0,1,0,1,0,0,0,0,0,0,0,0
887,5,1957,0,0,0.0,3,0.0,922.0,922,1,2,308.0,1,116000,1.0,1,0,1,0,0,0,0,0,0,0,0
888,5,1977,0,0,0.0,3,0.0,1126.0,1126,2,2,484.0,0,160000,1.0,1,0,1,0,0,0,0,0,0,0,0
889,8,1992,0,0,0.0,3,0.0,1280.0,1280,2,3,506.0,1,180000,1.0,1,0,1,0,0,1,0,0,0,0,0
890,5,1970,0,0,32.0,3,0.0,914.0,914,1,4,368.0,1,133000,1.0,1,0,1,0,0,0,0,0,0,0,0
891,7,1997,0,0,200.0,4,1.0,1288.0,1368,2,2,784.0,1,215000,1.0,1,0,0,1,0,0,0,0,0,0,0
892,6,1942,0,0,0.0,3,0.0,771.0,1494,1,3,213.0,0,177500,1.0,1,0,1,0,0,0,1,0,0,0,0
893,8,2006,0,0,248.0,3,0.0,1524.0,1534,2,3,484.0,1,215000,1.0,1,0,1,0,0,0,0,0,0,0,0
894,5,1938,0,0,0.0,3,0.0,952.0,1582,2,2,250.0,1,150000,0.0,1,0,0,1,0,0,0,0,0,0,0
895,6,1964,0,0,180.0,3,0.0,1516.0,1516,1,2,472.0,1,167000,1.0,1,0,1,0,0,0,0,0,0,0,0
896,5,1935,0,0,0.0,3,0.0,0.0,1032,1,2,260.0,1,125000,0.0,0,0,1,0,0,0,0,0,0,0,0
897,3,1949,0,0,0.0,3,0.0,448.0,1588,2,2,0.0,0,65000,0.0,1,0,0,1,0,0,0,0,0,0,0
898,7,2007,0,0,0.0,3,0.0,1316.0,1316,2,3,440.0,1,200141,1.0,1,0,1,0,0,0,0,0,0,0,0
899,7,2007,0,0,0.0,3,0.0,1528.0,1528,3,3,480.0,1,235876,1.0,1,0,1,0,0,0,0,0,0,0,0
900,5,1900,0,0,0.0,3,0.0,760.0,2168,2,3,576.0,1,123000,0.0,1,0,0,1,0,0,1,0,0,0,0
901,5,1951,0,0,41.0,2,0.0,806.0,1422,1,2,288.0,1,137500,0.0,1,0,1,0,0,0,0,0,0,0,0
902,4,1994,0,0,0.0,3,0.0,990.0,990,1,2,0.0,1,123600,0.0,1,0,1,0,0,0,0,0,0,0,0
903,6,1965,0,0,101.0,3,0.0,1088.0,1324,2,2,440.0,1,160000,1.0,1,0,1,0,0,0,0,0,0,0,0
904,6,2000,0,0,0.0,3,0.0,924.0,1690,2,2,463.0,1,181000,1.0,1,0,1,0,0,0,0,0,0,0,0
905,5,1955,0,0,0.0,4,0.0,825.0,825,1,2,720.0,1,125000,0.0,1,0,0,1,0,1,0,0,0,0,0
906,6,1968,0,0,0.0,3,0.0,727.0,1556,1,2,441.0,1,154000,1.0,1,0,1,0,0,0,0,0,0,0,0
907,10,1892,0,1,0.0,4,0.0,1107.0,3608,2,4,840.0,1,475000,0.0,1,0,0,1,0,0,0,0,0,0,0
908,8,2005,1,0,473.0,3,1.0,1573.0,1778,2,4,495.0,1,375000,1.0,1,0,0,1,0,1,0,0,0,0,0
909,7,2004,0,0,0.0,3,0.0,1221.0,1221,2,3,400.0,1,185000,1.0,1,0,0,0,1,0,0,0,0,0,0
910,6,1920,0,0,0.0,3,0.0,660.0,865,1,2,216.0,1,108500,0.0,1,0,1,0,0,0,1,0,0,0,0
911,7,2005,0,0,0.0,3,0.0,600.0,1223,2,3,480.0,1,147400,0.0,1,0,0,0,1,0,0,0,0,0,0
912,7,1999,1,0,218.0,3,0.0,691.0,1452,2,3,506.0,1,156000,0.0,1,0,0,0,1,0,0,0,0,0,0
913,5,1915,0,0,0.0,2,0.0,880.0,1308,2,2,400.0,1,120000,0.0,1,0,0,1,0,0,0,0,0,0,0
914,7,2004,0,0,0.0,3,0.0,384.0,1374,2,3,400.0,1,167000,1.0,1,0,1,0,0,0,0,0,0,0,0
915,7,2005,0,0,14.0,3,0.0,1346.0,1504,2,3,437.0,1,191000,1.0,1,0,1,0,0,0,0,0,0,0,0
916,6,1997,0,0,0.0,3,0.0,384.0,1384,2,2,390.0,1,161500,1.0,1,0,1,0,0,1,0,0,0,0,0
917,5,1955,0,0,0.0,3,0.0,1204.0,1411,1,2,310.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0
918,5,1963,1,0,0.0,3,0.0,970.0,970,1,2,624.0,1,132500,0.0,1,0,1,0,0,0,0,0,0,0,0
919,5,1970,1,0,0.0,4,0.0,864.0,904,1,3,912.0,1,144000,0.0,1,0,1,0,0,0,0,0,0,0,0
920,5,1979,0,0,0.0,3,0.0,0.0,2233,2,2,579.0,1,141000,1.0,0,0,1,0,0,0,0,1,0,0,0
921,4,1972,0,0,0.0,4,0.0,385.0,875,1,3,728.0,1,117000,0.0,1,0,1,0,0,0,0,0,0,0,0
922,6,1935,0,0,0.0,2,0.0,520.0,754,1,2,0.0,0,84500,0.0,1,0,0,1,0,0,0,0,0,0,0
923,4,1954,0,0,0.0,3,1.0,1364.0,1663,1,3,529.0,1,256000,1.0,1,0,1,0,0,0,0,1,0,0,0
924,5,1965,0,0,0.0,3,0.0,925.0,925,1,2,429.0,1,117500,0.0,1,0,1,0,0,0,0,0,0,0,0
925,5,1940,0,0,0.0,4,0.0,728.0,1308,1,2,256.0,1,160000,0.0,1,0,1,0,0,1,0,0,0,0,0
926,5,1956,1,0,0.0,3,0.0,1240.0,1375,1,2,323.0,1,187000,1.0,1,1,1,0,0,0,1,0,0,0,0
927,8,2003,0,0,280.0,3,0.0,1317.0,2385,2,3,818.0,1,350000,1.0,1,0,1,0,0,0,0,0,0,1,0
928,5,1974,0,0,0.0,3,0.0,896.0,1792,2,2,480.0,1,133000,0.0,1,0,1,0,0,0,0,0,0,0,0
929,8,2007,1,0,554.0,3,1.0,2418.0,2464,2,4,650.0,1,417500,1.0,1,0,1,0,0,0,0,0,0,1,0
930,7,2007,1,0,130.0,3,0.0,1386.0,1569,2,3,660.0,1,175900,1.0,1,0,1,0,0,0,0,0,0,0,0
931,9,2009,1,0,242.0,3,1.0,1555.0,1680,1,4,1138.0,1,323262,1.0,1,0,1,0,0,0,0,0,0,0,0
932,7,2003,0,0,0.0,3,0.0,1337.0,1337,2,3,531.0,1,185000,1.0,1,0,1,0,0,0,0,0,0,0,0
933,6,1934,0,0,0.0,3,0.0,816.0,816,1,2,240.0,1,129800,1.0,1,0,1,0,0,0,0,0,0,0,0
934,4,1935,0,0,0.0,3,0.0,884.0,1573,1,3,240.0,1,133000,0.0,1,0,0,1,0,0,0,0,0,0,0
935,4,1949,0,0,0.0,3,0.0,832.0,1461,2,2,384.0,1,133500,0.0,1,0,1,0,0,0,0,0,0,0,0
936,6,1993,0,0,0.0,3,0.0,903.0,1642,2,2,392.0,1,168000,1.0,1,0,1,0,0,0,0,1,0,0,0
937,6,1999,0,0,0.0,3,0.0,938.0,2299,3,2,482.0,1,204000,1.0,1,0,1,0,0,0,0,0,0,0,0
938,5,1962,0,0,0.0,3,0.0,925.0,999,1,2,300.0,1,134500,1.0,1,0,1,0,0,0,0,0,0,0,0
939,8,2004,0,0,0.0,3,0.0,1378.0,1378,2,3,540.0,1,214000,1.0,1,0,0,0,1,0,0,0,0,0,0
940,5,1939,0,0,0.0,3,0.0,793.0,1118,1,2,410.0,1,119900,0.0,1,0,0,1,0,0,0,0,0,0,0
941,4,1955,0,0,270.0,3,0.0,1440.0,1440,2,1,0.0,1,118000,0.0,1,0,1,0,0,0,0,0,0,0,0
942,5,1960,0,0,45.0,3,0.0,1010.0,1134,1,2,254.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0
943,6,1923,0,0,0.0,3,0.0,833.0,1848,1,3,370.0,0,207000,0.0,1,0,1,0,0,0,1,0,0,0,0
944,6,1925,0,0,0.0,3,0.0,1181.0,1694,2,2,576.0,1,136500,0.0,1,0,1,0,0,0,1,0,0,0,0
945,4,1954,0,0,0.0,3,0.0,901.0,901,1,2,281.0,1,107900,0.0,1,0,0,1,0,0,0,0,0,0,0
946,6,1938,0,0,0.0,3,0.0,861.0,1409,1,2,528.0,1,126000,0.0,1,0,0,1,0,0,0,0,0,0,0
947,10,2007,0,0,272.0,3,0.0,1682.0,2332,2,4,846.0,1,426000,1.0,1,0,1,0,0,0,0,0,0,1,0
948,5,1950,0,0,0.0,3,0.0,1113.0,1113,1,3,264.0,1,147000,1.0,1,0,1,0,0,0,0,0,0,0,0
949,6,1916,0,0,0.0,3,0.0,816.0,1232,1,3,440.0,1,147500,0.0,1,0,1,0,0,0,0,0,0,0,0
950,9,2007,1,0,480.0,3,1.0,1950.0,1950,2,4,706.0,1,383000,1.0,1,0,1,0,0,0,0,0,0,1,0
951,7,1988,0,0,102.0,3,0.0,1845.0,1872,2,2,604.0,1,241500,1.0,1,0,1,0,0,0,0,0,0,0,0
952,6,1914,0,0,0.0,3,0.0,676.0,1264,1,2,400.0,1,147500,0.0,1,0,1,0,0,0,0,0,0,0,0
953,8,2005,0,0,130.0,3,1.0,1168.0,2500,3,4,683.0,1,355000,1.0,1,0,1,0,0,1,0,0,0,0,0
954,5,1924,0,0,0.0,3,0.0,784.0,784,1,3,0.0,1,109500,0.0,1,0,0,1,0,0,0,0,0,0,0
955,2,1940,0,0,0.0,4,0.0,0.0,612,1,2,308.0,0,45000,0.0,0,0,0,1,0,0,0,0,0,0,0
956,6,1953,1,0,238.0,3,0.0,1416.0,1644,1,2,418.0,1,167000,1.0,1,0,1,0,0,0,0,0,0,0,0
957,7,2002,0,0,214.0,3,0.0,860.0,1729,2,3,542.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
958,5,1936,0,0,0.0,3,0.0,830.0,879,1,2,180.0,0,80000,0.0,1,0,1,0,0,0,0,0,0,0,0
959,5,1955,1,0,0.0,3,0.0,864.0,864,1,2,572.0,0,115000,0.0,1,0,1,0,0,0,0,0,0,0,0
960,6,1956,0,0,74.0,3,0.0,1196.0,1196,1,2,297.0,1,139000,1.0,1,0,1,0,0,0,0,0,0,0,0
961,6,1978,1,0,203.0,3,0.0,672.0,1400,1,2,440.0,1,149500,1.0,1,0,1,0,0,0,0,0,0,0,0
962,4,1940,0,0,0.0,3,0.0,755.0,1510,1,2,296.0,0,108000,0.0,1,0,1,0,0,0,0,0,0,0,0
963,4,1900,0,0,0.0,3,0.0,0.0,1294,2,2,0.0,0,106250,0.0,0,0,1,0,0,0,0,0,0,0,0
964,7,2006,0,0,0.0,3,0.0,1240.0,1240,2,3,826.0,1,194000,1.0,1,0,1,0,0,0,0,0,0,0,0
965,5,1962,1,0,51.0,3,0.0,988.0,988,1,2,624.0,1,129500,0.0,1,0,1,0,0,0,0,0,0,0,0
966,5,1968,0,0,0.0,3,0.0,1560.0,1560,2,2,792.0,1,126000,0.0,1,0,1,0,0,0,0,0,0,0,0
967,5,1950,0,0,0.0,3,0.0,1078.0,1368,1,2,195.0,1,120000,1.0,1,0,1,0,0,0,0,0,0,0,0
968,8,1980,0,0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,190000,1.0,1,0,1,0,0,0,0,0,0,0,0
969,6,1993,0,0,112.0,3,0.0,1160.0,1169,2,2,402.0,1,183500,1.0,1,0,1,0,0,0,0,0,0,0,0
970,7,1963,0,0,364.0,3,0.0,725.0,1651,2,2,276.0,1,172000,1.0,1,0,1,0,0,0,0,0,0,0,0
971,4,1938,0,0,0.0,3,0.0,816.0,816,1,2,288.0,1,100000,0.0,1,0,1,0,0,0,0,0,0,0,0
972,7,2007,0,0,212.0,3,0.0,1564.0,1564,2,3,814.0,1,218836,1.0,1,0,1,0,0,0,0,0,0,0,0
973,6,1905,0,0,0.0,3,0.0,482.0,1912,2,2,672.0,1,163000,0.0,1,0,0,1,0,0,0,0,0,0,0
974,7,2006,0,0,0.0,3,0.0,1510.0,1525,2,3,534.0,1,206580,1.0,1,0,1,0,0,0,0,0,0,0,0
975,6,2005,0,0,0.0,3,0.0,728.0,1456,2,3,390.0,1,163990,1.0,1,0,1,0,0,0,0,0,0,0,0
976,5,1910,0,0,0.0,4,0.0,396.0,1330,1,2,390.0,0,116500,0.0,1,0,0,1,0,0,0,0,0,0,0
977,7,2002,0,0,0.0,3,0.0,840.0,1720,2,3,400.0,1,188000,1.0,1,0,1,0,0,0,0,0,0,0,0
978,5,1966,0,0,87.0,3,0.0,793.0,1280,2,2,432.0,1,175000,0.0,1,0,1,0,0,0,0,0,0,0,0
979,8,1988,0,0,0.0,3,1.0,1166.0,1179,2,2,480.0,1,182000,1.0,1,0,1,0,0,0,0,0,0,0,0
980,5,1926,0,0,0.0,4,0.0,850.0,960,1,2,576.0,1,103000,0.0,1,0,0,1,0,0,1,0,0,0,0
981,10,2001,1,0,705.0,3,1.0,2633.0,2633,2,4,804.0,1,466500,1.0,1,0,1,0,0,0,0,0,1,0,0
982,6,1959,1,0,0.0,3,0.0,988.0,988,2,3,297.0,1,149500,1.0,1,0,1,0,0,0,0,0,0,0,0
983,7,1978,0,0,0.0,3,0.0,1061.0,1055,2,2,319.0,1,142500,1.0,1,0,1,0,0,0,0,0,0,0,0
984,5,1926,1,0,0.0,3,0.0,1290.0,1422,1,2,352.0,1,136500,0.0,1,0,1,0,0,0,0,0,0,0,0
985,6,1993,0,0,0.0,3,0.0,630.0,1320,2,2,484.0,1,137000,0.0,1,0,0,1,0,0,0,0,0,0,0
986,7,1988,0,0,102.0,3,0.0,1675.0,1688,2,4,528.0,1,226500,1.0,1,0,1,0,0,0,0,0,0,0,0
987,5,1976,0,0,0.0,3,0.0,911.0,954,1,2,576.0,1,132500,0.0,1,0,1,0,0,0,0,0,0,0,0
988,3,1949,0,0,340.0,3,0.0,0.0,1040,2,2,400.0,1,87500,0.0,0,0,1,0,0,0,0,0,0,0,0
989,7,2001,0,0,513.0,3,0.0,858.0,1789,2,2,546.0,1,223000,1.0,1,0,0,0,1,0,0,0,0,0,0
990,6,1962,0,0,237.0,4,0.0,1319.0,1537,1,3,462.0,1,174000,1.0,1,0,1,0,0,0,0,0,0,0,0
991,5,1951,1,0,0.0,3,0.0,884.0,884,1,2,270.0,1,142000,1.0,1,0,1,0,0,0,0,0,0,0,0
992,8,2006,0,0,0.0,3,0.0,1489.0,1489,2,3,776.0,1,232600,1.0,1,0,0,0,1,0,0,0,0,0,0
993,6,1974,1,0,99.0,3,0.0,1040.0,1309,1,3,484.0,1,181000,1.0,1,0,1,0,0,0,0,0,0,0,0
994,6,1973,0,0,0.0,3,0.0,942.0,2521,2,2,576.0,1,151400,1.0,1,0,0,1,0,0,0,0,0,0,0
995,8,2006,0,0,248.0,3,0.0,1626.0,1634,2,3,866.0,1,250000,1.0,1,0,1,0,0,0,0,0,0,1,0
996,7,1879,0,0,0.0,4,0.0,819.0,2454,2,2,576.0,0,185000,1.0,1,0,0,1,0,0,0,0,0,0,0
997,6,1969,0,0,200.0,3,0.0,1216.0,1216,1,2,336.0,1,113000,1.0,1,0,1,0,0,0,0,0,0,0,0
998,8,2007,0,0,0.0,3,0.0,1419.0,1419,2,3,567.0,1,392000,1.0,1,0,1,0,0,1,0,0,0,0,0
999,6,1975,0,0,250.0,3,1.0,945.0,980,2,2,0.0,1,127500,0.0,1,0,1,0,0,0,0,1,0,0,0
1000,6,2000,0,0,216.0,3,0.0,756.0,1573,2,3,440.0,1,177000,0.0,1,0,0,0,1,0,0,0,0,0,0
1001,6,2004,0,0,353.0,3,0.0,1158.0,2443,2,3,744.0,1,265000,1.0,1,0,0,0,1,0,0,0,0,0,0
1002,8,1998,0,0,0.0,4,0.0,1220.0,2362,2,3,1105.0,1,312500,1.0,1,0,0,0,1,0,0,0,0,0,0
1003,10,1893,0,0,0.0,5,0.0,1237.0,2775,3,3,880.0,1,325000,0.0,1,0,0,1,0,0,0,0,0,0,0
1004,8,1980,0,0,115.0,4,1.0,2014.0,2014,2,3,864.0,1,275000,1.0,1,0,1,0,0,0,0,0,0,0,0
1005,7,1995,0,0,290.0,3,0.0,1203.0,2520,2,3,721.0,1,290000,1.0,1,0,1,0,0,0,0,0,1,0,0
1006,5,1921,0,0,0.0,3,0.0,616.0,616,1,2,205.0,1,89000,0.0,1,0,0,1,0,0,0,0,0,0,0
1007,8,2003,0,0,296.0,3,0.0,3206.0,1629,2,3,880.0,1,284000,1.0,1,0,1,0,0,0,0,0,0,1,0
1008,5,1958,0,0,1.0,3,0.0,912.0,912,1,2,275.0,1,114500,1.0,1,0,1,0,0,0,0,0,0,0,0
1009,7,2005,0,0,196.0,3,0.0,1552.0,1552,2,3,782.0,1,212900,1.0,1,0,1,0,0,0,0,0,0,0,0
1010,7,2001,0,0,0.0,3,0.0,1413.0,1430,2,3,605.0,1,187100,1.0,1,0,1,0,0,0,0,0,0,0,0
1011,6,1999,0,0,1129.0,3,0.0,729.0,1458,2,2,440.0,1,176000,0.0,1,0,0,0,1,0,0,0,0,0,0
1012,6,1968,1,0,0.0,3,0.0,1488.0,1488,2,2,552.0,1,215000,1.0,1,0,1,0,0,0,0,1,0,0,0
1013,7,2004,0,0,0.0,3,0.0,770.0,1582,2,3,520.0,1,185900,1.0,1,0,1,0,0,0,0,0,0,0,0
1014,4,1970,0,0,0.0,3,0.0,864.0,864,1,3,660.0,1,120500,0.0,1,0,1,0,0,0,0,0,0,0,0
1015,5,2005,0,0,0.0,3,0.0,732.0,1838,2,2,372.0,1,192140,1.0,1,0,1,0,0,0,0,0,0,0,0
1016,5,1982,0,0,0.0,4,0.0,816.0,816,1,3,264.0,1,130500,1.0,1,0,1,0,0,0,0,0,0,0,0
1017,4,1945,0,0,0.0,3,0.0,0.0,1529,2,2,240.0,0,98000,0.0,0,0,1,0,0,0,0,0,0,0,0
1018,9,2008,1,0,554.0,3,1.0,2271.0,2276,2,4,1348.0,1,475000,1.0,1,0,1,0,0,0,0,0,0,0,0
1019,5,1920,0,0,0.0,2,0.0,961.0,1077,1,2,338.0,0,67000,0.0,1,0,0,1,0,0,0,0,0,0,0
1020,8,2007,0,0,300.0,3,0.0,1582.0,2161,1,4,789.0,1,325624,1.0,1,0,1,0,0,0,0,0,0,1,0
1021,7,2002,0,0,0.0,3,0.0,1409.0,1409,1,3,576.0,1,245000,1.0,1,0,1,0,0,0,0,1,0,0,0
1022,5,2004,0,0,0.0,3,0.0,1114.0,1114,1,3,576.0,1,159000,0.0,1,0,1,0,0,0,0,0,0,0,0
1023,5,1965,1,0,168.0,3,0.0,1073.0,1073,1,2,515.0,1,156000,1.0,1,0,1,0,0,0,0,0,0,0,0
1024,10,2008,1,0,200.0,3,1.0,3094.0,2402,2,4,672.0,1,555000,1.0,1,0,1,0,0,0,0,0,0,1,0
