,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area
148,8,1992,1,0,337.0,3,0.0,1683.0,2872,2,3,541.0,1,285000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.962763930168115,7.428339135943801,53.59104402789705
149,8,2007,0,0,84.0,3,1.0,1485.0,1464,2,3,754.0,1,282922,1.0,1,0,1,0,0,0,0,1,0,0,0,7.288927694521257,7.3031767852208604,38.262252939417984
150,7,1966,0,0,309.0,3,0.0,924.0,2157,2,3,487.0,1,226000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.676473646389156,6.828722894093944,46.44351407893249
151,8,2006,1,0,466.0,3,0.0,1234.0,2576,2,4,666.0,1,361919,1.0,1,0,1,0,0,0,0,0,0,0,0,7.853993087224244,7.118024308160213,50.75431016179808
152,9,2005,1,0,600.0,5,1.0,1398.0,2798,3,4,670.0,1,457347,1.0,1,0,1,0,0,1,0,1,0,0,0,7.936660155225426,7.242805075843995,52.896124621752776
153,8,1976,0,1,0.0,3,1.0,966.0,1743,0,3,529.0,1,279000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.463363045520021,6.87317418612581,41.7492514902962
154,6,1977,0,0,0.0,3,1.0,1567.0,1567,2,3,714.0,1,196000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.356918242356021,7.35692462395659,39.585350825778974
155,7,1976,0,0,189.0,3,0.0,1090.0,1370,2,2,479.0,1,152000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.222566018822171,6.993942149493032,37.013511046643494
156,5,1969,0,0,368.0,3,0.0,1248.0,2634,2,2,968.0,1,200000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.876258882303226,7.129305561717783,51.32250968142536
157,8,2005,1,0,198.0,3,1.0,1570.0,1590,2,4,754.0,1,294900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.371489295214277,7.358837267748821,39.87480407475377
158,7,2008,0,0,140.0,3,0.0,1450.0,1450,2,3,788.0,1,224243,1.0,1,0,1,0,0,0,0,0,0,0,0,7.27931883541462,7.2793257319425635,38.07886552931954
159,6,1915,0,0,0.0,2,0.0,832.0,1338,2,2,528.0,0,92000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.198931240688173,6.723844459979747,36.578682316343766
160,7,2007,1,0,0.0,3,0.0,728.0,1456,2,3,400.0,1,179540,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825
161,10,2003,1,0,922.0,3,1.0,2392.0,2392,2,4,968.0,1,386250,1.0,1,0,1,0,0,0,0,0,0,1,0,7.779885115070522,7.77988929566379,48.908077042549934
162,4,1970,0,0,0.0,3,0.0,530.0,992,1,2,297.0,1,106500,1.0,1,0,0,1,0,0,0,0,0,0,0,6.899723107284872,6.272895874292699,31.496031496047245
163,10,2008,0,0,160.0,3,0.0,1017.0,2007,2,4,812.0,1,310000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.604396348796338,6.924622228841909,44.799553569204235
164,7,1998,0,0,275.0,3,0.0,1066.0,2385,2,3,600.0,1,252000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.776954403322442,6.971677985544829,48.83646178829912
165,7,1941,0,0,0.0,4,0.0,918.0,1646,2,2,240.0,1,164000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.406103381237015,6.822208283807347,40.570925550201586
166,7,2007,0,0,16.0,3,0.0,728.0,1456,2,3,400.0,1,177594,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825
167,6,1918,1,0,0.0,3,0.0,1370.0,2624,2,2,864.0,0,239000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.8724551500639794,7.222573318065604,51.22499389946279
168,7,2003,0,0,18.0,3,1.0,1374.0,1557,2,3,420.0,1,234000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.350516171833998,7.225488750776188,39.45883931389772
169,6,1977,0,0,0.0,3,0.0,957.0,1287,1,2,541.0,1,173000,1.0,1,0,1,0,0,0,1,0,0,0,0,7.160069207596127,6.863813840719154,35.874782229304195
170,7,2007,0,0,0.0,3,0.0,1162.0,1162,2,3,483.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.057897937411856,7.057906543226806,34.08812109811862
171,7,2008,0,0,0.0,3,0.0,1436.0,1436,2,3,529.0,1,225000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.269616749608169,7.269623713372224,37.89459064299283
172,5,1963,0,0,0.0,4,0.0,960.0,960,1,3,300.0,1,144900,1.0,1,0,1,0,0,0,0,0,0,0,0,6.866933284461882,6.8669437010742955,30.983866769659336
173,5,1952,1,0,0.0,3,0.0,1031.0,1031,1,3,230.0,1,145500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.93828448401696,6.938294183290969,32.109188716004645
174,4,1900,0,0,0.0,4,0.0,448.0,720,1,1,280.0,1,86900,1.0,1,0,1,0,0,0,0,0,0,0,0,6.579251212010101,6.104815553594437,26.832815729997478
175,6,1953,1,0,90.0,3,0.0,1505.0,1505,1,2,505.0,1,149500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.316548177182976,7.316554821679174,38.79432948254165
176,5,1938,0,0,0.0,4,0.0,920.0,954,1,1,240.0,1,119750,0.0,1,0,1,0,0,0,1,0,0,0,0,6.860663671448287,6.82438453954923,30.886890422961002
177,6,2005,0,0,0.0,3,0.0,750.0,1500,2,3,564.0,1,173900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.313220387090301,6.620086539774801,38.72983346207417
178,5,1961,1,0,0.0,3,0.0,1050.0,1050,1,2,368.0,1,136500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.956545443151569,6.956554966915742,32.4037034920393
179,8,1994,0,0,0.0,3,0.0,2062.0,2687,2,3,618.0,1,270000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.8961806086154915,7.63143651422567,51.836280730777744
180,6,1960,0,0,0.0,3,1.0,1602.0,1252,1,2,564.0,1,235000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.132497551660044,7.379014369806075,35.38361202590826
181,7,1999,0,0,0.0,3,0.0,384.0,1430,2,2,400.0,1,156000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.265429723253953,5.950668593915315,37.815340802378074
182,5,2003,0,0,0.0,3,0.0,1114.0,1114,2,3,576.0,1,153000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.01571242048723,7.0157213971076215,33.37663853655727
183,6,1999,1,0,425.0,3,0.0,1224.0,1224,2,2,402.0,1,165000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.1098794630722715,7.109887632973538,34.9857113690718
184,9,2005,1,0,245.0,3,0.0,1122.0,2504,2,4,656.0,1,325000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.825644732219989,7.022876998698895,50.039984012787215
185,5,1941,0,0,0.0,3,0.0,728.0,1355,2,2,528.0,1,140000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.2115567333138015,6.590314784366081,36.810324638611924
186,6,1963,0,0,234.0,3,0.0,741.0,2294,3,2,658.0,1,202500,1.0,1,0,0,1,0,0,0,0,0,0,0,7.738052297689316,6.60801412048168,47.89572005931219
187,9,2008,1,0,766.0,3,0.0,1702.0,1702,1,4,1052.0,1,367294,1.0,1,0,1,0,0,0,0,0,0,1,0,7.43955930913332,7.4395651845567174,41.255302689472536
188,6,1988,0,0,219.0,3,0.0,1461.0,1509,2,3,600.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.319202458767849,7.286883256354243,38.84584919911006
189,7,1915,0,0,0.0,3,0.0,756.0,1717,1,3,642.0,1,140000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.448333860897476,6.628054603605277,41.43669871020132
190,7,1985,0,0,0.0,3,0.0,1265.0,1240,2,3,528.0,1,174000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.122866658599083,7.142835306268715,35.21363372331802
191,7,2005,0,0,182.0,3,1.0,856.0,1166,2,3,400.0,1,190000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.061334366910438,6.752282058316496,34.14674215792775
192,5,1910,0,0,0.0,3,0.0,504.0,1464,2,2,0.0,0,129000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.288927694521257,6.222596109144375,38.262252939417984
193,6,1959,0,0,136.0,4,0.0,1592.0,1652,1,3,510.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.409741954080923,7.372752647791636,40.64480286580315
194,6,1968,0,0,576.0,4,0.0,896.0,2142,2,3,509.0,1,193500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.669495251007694,6.797951573626936,46.281745861624536
195,6,1964,1,0,260.0,3,0.0,1092.0,1092,1,2,504.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9957661563048505,6.995775313772078,33.04542328371661
196,7,1929,0,0,270.0,4,0.0,1022.0,1671,2,2,451.0,1,218000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.421177528595393,6.9295265554515915,40.87786687193939
197,5,1952,0,0,232.0,3,0.0,0.0,1488,1,2,569.0,1,135000,1.0,0,0,1,0,0,0,0,0,0,0,0,7.305188215393037,-4.605170185988091,38.57460304397182
198,5,1952,0,0,150.0,4,0.0,1444.0,1624,1,2,240.0,1,146500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.392647520721623,7.275179244636549,40.29888335921977
199,6,2005,0,0,256.0,3,0.0,1362.0,1362,2,3,460.0,1,194700,1.0,1,0,1,0,0,0,0,0,0,1,0,7.216709486709457,7.21671682882641,36.90528417449187
200,7,2007,0,0,210.0,3,0.0,1218.0,1218,2,3,462.0,1,230348,1.0,1,0,0,0,1,0,0,0,0,0,0,7.1049654482698426,7.104973658416763,34.899856733230294
201,6,1979,0,0,0.0,3,1.0,1625.0,1625,2,1,576.0,1,242500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.393263094763838,7.393269248591057,40.311288741492746
202,7,1987,0,0,0.0,4,0.0,1064.0,1767,2,3,504.0,1,239000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4770384723196965,6.969800068353664,42.035699113967404
203,6,1954,1,0,176.0,4,0.0,1050.0,1050,1,3,286.0,1,156000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.956545443151569,6.956554966915742,32.4037034920393
204,4,1957,1,0,0.0,3,0.0,907.0,907,1,2,352.0,1,109008,0.0,1,0,1,0,0,0,0,0,0,0,0,6.810142450115136,6.810153475412682,30.116440692751194
205,2,1939,0,0,0.0,3,0.0,0.0,845,1,2,256.0,0,68104,0.0,0,0,0,1,0,0,0,0,0,0,0,6.739336627357174,-4.605170185988091,29.068883707497267
206,8,1995,0,0,466.0,3,0.0,1242.0,2501,2,3,751.0,1,290000,1.0,1,0,1,0,0,0,0,1,1,0,0,7.824445930877619,7.1244863139908015,50.00999900019995
207,4,1937,0,0,0.0,3,0.0,348.0,906,1,2,231.0,1,87000,0.0,1,0,1,0,0,0,1,0,0,0,0,6.80903930604298,5.852231214993798,30.099833886584822
208,7,2005,0,0,0.0,3,0.0,1336.0,1336,2,3,502.0,1,198000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.197435354096591,7.197442839098518,36.55133376499413
209,4,1940,0,0,0.0,4,0.0,801.0,1656,2,2,440.0,1,119164,0.0,1,0,0,1,0,0,0,0,0,0,0,7.412160334945205,6.685873431384937,40.69397989875161
210,5,1954,0,0,0.0,3,0.0,0.0,1124,1,2,0.0,0,93000,0.0,0,0,1,0,0,0,0,0,0,0,0,7.024649030453636,-4.605170185988091,33.52610922848042
211,7,2000,0,0,647.0,3,0.0,982.0,1892,2,2,431.0,1,226750,1.0,1,0,1,0,0,0,0,0,0,0,0,7.545389749611823,6.889601491602005,43.497126341863094
212,3,1900,0,0,0.0,3,0.0,978.0,1699,2,2,420.0,1,95000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.4377951216719325,6.885519894931418,41.2189276910499
213,4,1940,0,0,0.0,3,0.0,672.0,672,1,2,308.0,0,86900,0.0,1,0,1,0,0,0,0,0,0,0,0,6.51025834052315,6.51027322136481,25.92296279363144
214,5,1968,0,0,0.0,4,0.0,1113.0,1160,1,3,257.0,1,152500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.05617528410041,7.0148233359611485,34.058772731852805
215,4,1953,0,0,115.0,3,0.0,911.0,930,1,2,286.0,1,99000,1.0,1,0,1,0,0,0,1,0,0,0,0,6.835184586147301,6.81455387414812,30.495901363953813
216,4,1940,1,0,0.0,3,0.0,420.0,708,1,1,0.0,1,82500,0.0,1,0,1,0,0,1,0,0,0,0,0,6.56244409369372,6.040278520517782,26.60826939130014
217,6,1992,0,0,0.0,3,0.0,1575.0,1575,2,3,529.0,1,179200,1.0,1,0,1,0,0,0,0,0,0,0,0,7.362010551259734,7.362016900445926,39.68626966596886
218,5,1966,0,0,0.0,3,0.0,1059.0,1059,1,2,286.0,1,142500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9650803456014065,6.965089788427456,32.54228019054596
219,4,1964,0,0,0.0,3,0.0,1005.0,1005,1,2,440.0,0,115400,0.0,1,0,1,0,0,0,0,0,0,0,0,6.912742820493176,6.912752770692429,31.701734968294716
220,7,2001,0,0,0.0,3,0.0,1057.0,1929,2,3,650.0,1,226000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.564757012905729,6.963199446563423,43.9203825119955
221,7,2005,0,0,0.0,3,0.0,600.0,1200,2,3,480.0,1,144152,0.0,1,0,0,0,1,0,0,0,0,0,0,7.090076835776092,6.3969463217439255,34.64101615137755
222,8,2003,0,0,221.0,3,1.0,1765.0,2690,2,3,795.0,1,370000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.897296472595885,7.475911635073727,51.86520991955976
223,6,2006,0,0,0.0,3,0.0,728.0,1456,2,2,429.0,1,172785,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825
224,5,1950,0,0,0.0,3,0.0,864.0,864,1,3,720.0,1,129000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
225,6,1979,0,0,0.0,4,0.0,1362.0,1586,2,2,435.0,1,181000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.368970402194793,7.21671682882641,39.824615503479755
226,5,1956,1,0,272.0,3,0.0,1058.0,1370,1,2,300.0,1,148000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.222566018822171,6.964145064169418,37.013511046643494
227,6,2002,0,0,0.0,3,0.0,914.0,914,1,3,0.0,0,117250,0.0,1,0,1,0,0,0,0,0,0,0,0,6.81783057145415,6.817841512313335,30.23243291566195
228,7,2005,0,0,16.0,3,0.0,1373.0,1555,2,3,430.0,1,192500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.349230824613334,7.224760689062642,39.433488306260706
229,6,1980,0,0,0.0,4,0.0,716.0,1556,2,2,452.0,1,151000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.349873704738337,6.573694133343563,39.44616584663204
230,5,1972,0,0,0.0,3,0.0,882.0,882,1,2,461.0,1,112500,0.0,1,0,1,0,0,0,0,0,0,0,0,6.782192056006791,6.782203393810999,29.698484809834994
231,5,1920,0,0,0.0,2,0.0,915.0,1167,1,2,495.0,1,144000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.062191632286556,6.81893499417755,34.161381705077446
232,9,2007,1,0,714.0,3,0.0,1800.0,1800,2,4,944.0,1,370967,1.0,1,0,1,0,0,0,0,0,0,1,0,7.495541943884256,7.495547499424379,42.42640687119285
233,7,2002,0,0,95.0,3,0.0,831.0,1660,2,3,493.0,1,195000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.414572881350589,6.722641828477388,40.74309757492672
234,7,1992,0,0,170.0,3,0.0,384.0,1482,2,3,392.0,1,163900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.301147805856032,5.950668593915315,38.49675310984031
235,6,1984,1,0,136.0,3,0.0,1190.0,1522,2,2,552.0,1,182000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.3277805384216315,7.081716989431611,39.01281840626232
236,9,2008,0,0,246.0,3,1.0,2190.0,2036,2,4,780.0,1,410000,1.0,1,0,1,0,0,1,0,0,0,0,0,7.618742377670413,7.691661389010167,45.12205669071391
237,5,1991,0,0,0.0,3,0.0,1582.0,1595,2,2,672.0,1,152000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.374629015218945,7.366451469420137,39.93745109543172
238,7,2005,0,0,172.0,3,0.0,891.0,1686,2,3,462.0,1,184000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.430114138561801,6.792355650752385,41.060930335295616
239,7,1997,0,0,200.0,4,1.0,1344.0,1344,2,2,784.0,1,206300,1.0,1,0,0,1,0,0,0,0,0,0,0,7.203405521083095,7.203412961531605,36.66060555964672
240,5,1970,0,0,0.0,3,0.0,1652.0,1652,2,2,928.0,1,146500,0.0,1,0,1,0,0,0,0,0,0,0,0,7.409741954080923,7.409748007331368,40.64480286580315
241,7,1968,0,0,143.0,3,0.0,570.0,1920,3,3,487.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.560080465021827,6.345653904534354,43.81780460041329
242,6,2004,0,0,205.0,3,0.0,848.0,848,1,3,420.0,1,145000,1.0,1,0,0,1,0,0,0,0,0,0,0,6.742880635791903,6.742892428175203,29.120439557122072
243,7,1975,0,0,0.0,3,0.0,1057.0,1055,2,2,440.0,1,123000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.961296045910167,6.963199446563423,32.48076353782343
244,6,1996,0,0,0.0,3,0.0,1291.0,1291,1,3,431.0,1,173000,1.0,1,0,1,0,0,1,0,0,0,0,0,7.1631723908466425,7.163180136750028,35.93048844644336
245,4,1973,0,0,0.0,3,1.0,462.0,988,1,2,297.0,1,91000,1.0,1,0,0,1,0,0,0,0,0,0,0,6.895682697747868,6.135586535869134,31.432467291003423
246,5,1949,0,0,0.0,3,0.0,1067.0,1523,2,1,295.0,1,158000,1.0,1,0,1,0,0,0,1,0,0,0,0,7.328437352895162,6.972615623329063,39.02563260217571
247,7,2004,0,0,0.0,3,0.0,864.0,1728,2,3,572.0,1,190000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.454719949364001,6.76158434281115,41.569219381653056
248,8,1995,1,0,0.0,3,1.0,1230.0,1239,1,3,477.0,1,217500,1.0,1,0,1,0,0,0,0,1,0,0,0,7.122059881629142,7.114777578414715,35.199431813596085
249,5,1958,0,0,162.0,3,0.0,1151.0,1955,2,2,356.0,1,165500,1.0,1,0,0,1,0,0,0,0,0,0,0,7.578145472419466,7.048395096781448,44.21538193886829
250,7,1941,0,0,0.0,3,0.0,704.0,1564,1,1,234.0,1,174500,1.0,1,0,1,0,0,0,1,0,0,0,0,7.355001921105257,6.556792560602613,39.54743986657038
251,4,1954,0,0,0.0,3,0.0,416.0,1204,1,2,312.0,1,100000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.093404625868766,6.030709298433883,34.698703145794944
252,5,1975,1,0,0.0,3,0.0,864.0,879,1,2,440.0,1,120000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.778784897685177,6.76158434281115,29.647934160747187
253,4,1950,0,0,0.0,2,0.0,721.0,841,1,2,294.0,0,82000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.734591659972948,6.580653006814287,29.0
254,6,1947,0,0,0.0,3,0.0,784.0,1312,1,2,649.0,1,127000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.179307969504034,6.664421775371103,36.22154055254967
255,6,1917,0,0,0.0,3,0.0,735.0,2058,1,2,396.0,0,129500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.629489916393995,6.59988410456246,45.36518488885502
256,8,1984,0,0,0.0,3,0.0,1220.0,1360,1,3,565.0,1,187500,1.0,1,0,1,0,0,0,0,1,0,0,0,7.215239978730097,7.1066143344150206,36.87817782917155
257,8,2002,1,0,240.0,3,1.0,1778.0,1786,2,3,715.0,1,300000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.487733761436444,7.483250040354997,42.261093218230876
258,6,1971,0,0,252.0,3,0.0,825.0,1993,2,2,495.0,1,190000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.597396320212795,6.715395507473341,44.64302857109943
259,4,1920,0,0,0.0,2,0.0,951.0,1362,2,2,280.0,0,96000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.216709486709457,6.857524577737213,36.90528417449187
260,7,2006,0,0,100.0,3,0.0,1092.0,1550,2,3,438.0,1,241000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.346010209913293,6.995775313772078,39.370039370059054
261,5,1962,0,0,0.0,4,0.0,1140.0,1696,1,2,349.0,1,143900,1.0,1,0,1,0,0,0,0,1,0,0,0,7.4360278163518485,7.038792313279893,41.182520563948
262,4,1970,0,0,0.0,3,0.0,546.0,1092,1,2,286.0,1,87550,0.0,1,0,0,1,0,0,0,0,0,0,0,6.9957661563048505,6.302637290595502,33.04542328371661
263,9,2006,1,0,184.0,3,1.0,1094.0,2473,2,3,675.0,1,356383,1.0,1,0,1,0,0,1,0,1,0,0,0,7.813187267521416,6.997605123707975,49.72926703662542
264,9,2007,0,0,0.0,3,0.0,1800.0,1800,2,4,702.0,1,239000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.495541943884256,7.495547499424379,42.42640687119285
265,7,1993,1,1,320.0,3,0.0,1080.0,2197,2,3,783.0,1,287500,1.0,1,0,1,0,0,0,0,0,1,0,0,7.69484807238461,6.984725579334658,46.87216658103186
266,5,1941,0,0,0.0,3,0.0,720.0,1382,1,2,660.0,1,128500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.231287004327616,6.57926510080254,37.17526059088221
267,7,2008,1,0,0.0,3,0.0,1402.0,1402,2,3,625.0,1,229800,1.0,1,0,0,0,1,0,0,0,0,0,0,7.2456550675945355,7.2456622002367155,37.44329045369811
268,5,1984,0,0,0.0,3,0.0,864.0,887,1,2,288.0,1,124500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.787844982309579,6.76158434281115,29.782545223670862
269,5,1968,0,0,0.0,3,0.0,1051.0,1051,1,2,504.0,1,142000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.957497370876951,6.957506885579545,32.41913015489465
270,6,1920,0,0,0.0,3,0.0,755.0,1510,1,2,216.0,1,149000,0.0,1,0,1,0,0,1,0,0,0,0,0,7.31986492980897,6.626730994194423,38.8587184554509
271,5,1973,0,0,564.0,3,0.0,1656.0,1656,2,2,506.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.412160334945205,7.4121663735743155,40.69397989875161
272,6,1976,0,0,0.0,3,0.0,1078.0,958,2,2,440.0,1,128000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.86484777797086,6.982872027863764,30.95157508108432
273,8,1992,1,0,0.0,3,0.0,3200.0,3228,3,3,546.0,1,430000,1.0,1,0,1,0,0,0,0,0,1,0,0,8.07961802938984,8.070909213782935,56.815490845367165
274,5,1968,0,0,0.0,3,0.0,1040.0,1040,1,2,686.0,1,145000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
275,5,1910,0,0,0.0,3,0.0,661.0,1250,2,2,552.0,1,139000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.1308988302963465,6.493768968330291,35.35533905932738
276,6,1984,1,0,74.0,3,0.0,585.0,1868,3,2,477.0,1,178000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.532623618788788,6.371628941102849,43.22036556994862
277,10,2005,1,0,468.0,3,1.0,1620.0,2790,2,4,1150.0,1,460000,1.0,1,1,1,0,0,0,0,0,0,1,0,7.933796874815411,7.390187601046884,52.820450584977024
278,6,1916,0,0,0.0,3,0.0,844.0,2134,2,3,441.0,1,214500,0.0,1,1,1,0,0,0,1,0,0,0,0,7.665753431861699,6.738164342866998,46.195237849804386
279,5,1916,0,0,0.0,3,0.0,686.0,1928,2,2,0.0,0,160000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.564238475170491,6.530892204879113,43.9089968002003
280,7,1999,0,0,298.0,3,0.0,992.0,2060,2,3,390.0,1,214000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.630461261783627,6.8997331878792245,45.387222871640866
281,6,1935,0,0,0.0,3,0.0,901.0,1378,1,3,162.0,0,128900,0.0,1,0,0,1,0,0,0,0,0,0,0,7.228388451573604,6.803516356325881,37.12142238654117
282,4,1961,0,0,149.0,4,0.0,1249.0,1622,1,2,1356.0,1,168000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.3914152346753585,7.130106516498651,40.27406113120453
283,8,2007,1,0,0.0,3,0.0,955.0,1880,2,4,880.0,1,310013,1.0,1,0,0,0,1,0,0,0,0,0,0,7.539027055823995,6.861721811630096,43.3589667773576
284,8,1986,0,0,0.0,3,0.0,1074.0,1088,1,3,461.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.992096427415888,6.979154586012427,32.984845004941285
285,5,1959,0,0,0.0,3,0.0,1040.0,1040,1,2,286.0,1,133700,1.0,1,0,1,0,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
286,6,1923,1,0,0.0,4,0.0,602.0,1502,1,3,180.0,1,165000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.31455283232408,6.400274056466536,38.7556447501522
287,6,1971,0,0,604.0,3,0.0,483.0,987,1,2,264.0,1,89500,0.0,1,0,0,1,0,0,0,0,0,0,1,6.894670039433482,6.180037357371996,31.416556144810016
288,6,1958,1,0,105.0,2,1.0,588.0,1095,1,2,264.0,1,140000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9985096422506015,6.376743954556734,33.090784215548595
289,7,2004,0,0,50.0,3,0.0,970.0,1709,2,3,380.0,1,134000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.443663683115591,6.877306380722639,41.340053217188775
290,6,1992,0,0,0.0,3,0.0,836.0,1731,2,3,462.0,1,248500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.456454555176209,6.728640574735649,41.60528812542944
291,4,1965,0,0,0.0,4,0.0,648.0,960,0,2,364.0,1,145000,1.0,1,0,1,0,0,0,0,1,0,0,0,6.866933284461882,6.473906128331967,30.983866769659336
292,6,1975,0,0,0.0,3,0.0,713.0,1552,2,2,434.0,1,179900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.347299700743164,6.569495445561385,39.395431207184416
293,8,2006,0,0,428.0,3,0.0,1795.0,1795,2,3,895.0,1,147000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.492760300922379,7.492765871937502,42.36744032862972
294,4,1946,0,0,0.0,4,0.0,560.0,704,1,1,220.0,1,88750,0.0,1,0,1,0,0,0,0,0,0,0,0,6.556778356158042,6.3279546407126155,26.5329983228432
295,6,1963,1,0,332.0,3,0.0,1008.0,1008,1,2,430.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.915723448631314,6.915733369217025,31.74901573277509
296,9,2007,1,0,452.0,3,0.0,1822.0,1828,2,3,774.0,1,314813,1.0,1,0,1,0,0,0,0,0,0,1,0,7.510977752014095,7.507695566279046,42.7551166528639
297,3,1915,1,0,0.0,2,0.0,1013.0,1526,1,1,0.0,0,85000,0.0,1,0,0,0,0,0,0,0,0,0,0,7.330405211844402,6.920681375868271,39.06404996924922
